,0,1,2,3
2019-01-01 00:00:00.000000000,12.610290340886573,8.82403199807701,-11.811786400723006,10.084183806100256
2019-01-01 08:00:09.603201067,10.818875284490515,2.805791283191376,11.57000583181047,21.915231202763714
2019-01-01 16:00:19.206402134,21.073186502206156,-0.639026387149811,-17.843895166419014,-1.356166526624385
2019-01-02 00:00:28.809603201,32.315310634107945,6.53257672668896,-13.485271057539956,-4.255482645886043
2019-01-02 08:00:38.412804268,28.074547751020553,3.6887097875839108,21.986233448356845,13.63260360685075
2019-01-02 16:00:48.016005335,29.642885674080603,-3.5294297609145366,3.374833937629853,-3.0120186621098965
2019-01-03 00:00:57.619206402,38.901489258870576,1.9290284246948213,-10.853453415538688,-17.71999677567465
2019-01-03 08:01:07.222407469,33.05803298860451,3.2121687520005175,25.47149125792001,1.1248956418534624
2019-01-03 16:01:16.825608536,275.1670890226797,-5.4698696052834,22.945669707936766,-3.4601271910939104
2019-01-04 00:01:26.428809603,29.564515154066473,-3.346827810341614,-5.842534766364027,-25.14266006232238
2019-01-04 08:01:36.032010670,24.00094373226582,1.7875314517921017,19.85691104977687,-260.8000380788481
2019-01-04 16:01:45.635211737,9.401811163035257,-5.5589808206297,33.923969154494586,-1.6687540647403416
2019-01-05 00:01:55.238412804,8.048632812036184,-7.289482221787877,-0.8607842899444591,-273.4400126044025
2019-01-05 08:02:04.841613871,5.119523953225051,0.2022882956191341,6.2643372057129545,-17.865764181346943
2019-01-05 16:02:14.444814938,-10.99477502374842,-253.54674477821908,32.60289039554111,2.249056541975248
2019-01-06 00:02:24.048016005,-16.836079724524776,-8.566929589875834,2.596544630100963,-12.993768972001888
2019-01-06 08:02:33.651217072,-15.377175027401472,-0.9730970276268575,-10.861999746411607,-17.958227473064493
2019-01-06 16:02:43.254418139,-27.154137195308937,0.04316086662846494,19.93427426171963,256.8198478504358
2019-01-07 00:02:52.857619206,-34.85851987058998,-6.773209455757911,4.208709769693322,2.5511842181105053
2019-01-07 08:03:02.460820273,-28.683188094931864,-1.4445150383149645,-25.364202314857263,-11.750498321621828
2019-01-07 16:03:12.064021340,-31.927302108892363,3.9769753539472306,0.8604153265888664,9.795247334882438
2019-01-08 00:03:21.667222407,-38.61770502019515,-2.57227394139213,4.644509908560502,17.48379052494117
2019-01-08 08:03:31.270423474,-29.284126567976617,-1.2734692822174398,-31.57117514695971,-2.1408652132452533
2019-01-08 16:03:40.873624541,-22.85964472240885,6.772113142420106,-267.5631805114804,9.233182489773355
2019-01-09 00:03:50.476825608,-26.615683097293953,2.2953256665856427,4.904474430334965,26.174026461221512
2019-01-09 08:04:00.080026675,-17.272060301791512,-0.9015779886230166,-26.574546411013205,6.978150632719037
2019-01-09 16:04:09.683227742,-3.601719649129663,7.233844611721959,-28.84942443951232,4.47700542317313
2019-01-10 00:04:19.286428809,-3.817589052450233,6.142411931621949,5.551600314945176,25.316256160892827
2019-01-10 08:04:28.889629876,1.9197922959631877,-0.6349753504414397,-11.55795350725481,12.34986836990652
2019-01-10 16:04:38.492830943,17.851013305856945,255.01504205319424,-29.49707597570536,-3.266326853573133
2019-01-11 00:04:48.096032010,20.31164653625983,7.6339693820311885,256.1365488888174,15.194659129108699
2019-01-11 08:04:57.699233077,19.83184132579298,-0.6593500683567,8.44071874532353,12.591067724458155
2019-01-11 16:05:07.302434144,32.274339586872806,0.798728824739476,-19.975837707613657,-11.172434582249336
