,0,1,2,3
2019-01-01 00:00:00.000000000,26.235835579146162,8.143731041890089,-16.313632964111157,-2.6470035963821017
2019-01-01 08:00:09.603201067,27.479578678885357,8.687487558648032,-35.03650688372977,275.4894310279981
2019-01-01 16:00:19.206402134,46.39861873973273,-2.395721122361287,-23.854513103344637,95.5832916173819
2019-01-02 00:00:28.809603201,9.107131310224446,-13.086005700932379,3.76225741749895,46.82791839389321
2019-01-02 08:00:38.412804268,-39.813130997012145,-7.170626187168043,27.178538714794914,2.001557828113911
2019-01-02 16:00:48.016005335,-28.124328404684185,6.232733133849044,19.420813073676193,58.0081402913894
2019-01-03 00:00:57.619206402,-273.4831359403607,2.5226038106375324,261.23128295082904,73.61183595300366
2019-01-03 08:01:07.222407469,-24.54525371449677,-1.0694403258843865,11.750425633283289,22.38627636191759
2019-01-03 16:01:16.825608536,27.23701695326025,13.857442468872339,4.303412757134708,-1.085664307770721
2019-01-04 00:01:26.428809603,50.57468595970659,20.250739461031515,-6.90494460105247,24.155950182252884
2019-01-04 08:01:36.032010670,15.743475683741744,5.754146114155497,-25.350570529729584,47.46313107197836
2019-01-04 16:01:45.635211737,7.72126865916199,-8.907626840821832,-5.591660641064762,-3.8117183082818435
2019-01-05 00:01:55.238412804,-6.217954315607203,-11.126873564419848,20.517150741815477,-50.61345599483929
2019-01-05 08:02:04.841613871,-53.71610021075891,-8.444857974976555,26.097054905331408,15.550370744417647
2019-01-05 16:02:14.444814938,-40.13977541770914,-16.76883961106342,15.149679476917818,34.46340111737291
2019-01-06 00:02:24.048016005,9.190610573325317,-24.844517378470968,-8.66022409295863,-57.26298539055748
2019-01-06 08:02:33.651217072,14.425165838704176,-7.639136588248361,1.9646029529867388,-45.457825313244236
2019-01-06 16:02:43.254418139,34.140308262769906,15.028182536600312,-2.9295485422210863,36.10118923259967
2019-01-07 00:02:52.857619206,58.82641047012593,15.631352491022644,-12.622839439368168,4.311711361496763
2019-01-07 08:03:02.460820273,8.84118136445681,13.030817708233917,-14.420102736397514,-45.14090852199434
2019-01-07 16:03:12.064021340,-38.58092314480288,22.478216993404363,-6.34481060472936,-8.468070111391805
2019-01-08 00:03:21.667222407,-32.924231152579345,25.824478007486977,26.39768759315463,39.38765541616776
2019-01-08 08:03:31.270423474,-46.81038854549854,8.10043618121026,9.25059379873165,29.867830834031082
2019-01-08 16:03:40.873624541,-38.004074182958455,-17.111805673923712,-11.10605897566518,-270.96272834378345
2019-01-09 00:03:50.476825608,33.683460562654076,-23.422736863785083,-26.209773643322944,1.0512533854088102
2019-01-09 08:04:00.080026675,59.53758733629711,-16.73995940487947,-21.728258207274635,81.2587447793544
2019-01-09 16:04:09.683227742,37.04224409626182,-22.93567304981482,2.174937417107115,34.57413970278653
